ActivityID,Latitude,Longitude,SITE,Site_Name,Group_name,Submitted_by,Observation_date,DATE,Time,Light condition,Depth_metres,Water_temp_deg. C,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type
0bf6afbc-8f63-4d8e-b564-bafc0bcfa19e,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Jordan Stewart,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,12,D1,D2,1.5,Branching corals
0bf6afbc-8f63-4d8e-b564-bafc0bcfa19e,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Jordan Stewart,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,13,D2,D5,3.5,Branching corals
0bf6afbc-8f63-4d8e-b564-bafc0bcfa19e,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Jordan Stewart,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,14,D2,E4,3,Branching corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,1,B3,B5,4,Boulder corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,2,D1,D5,3,Branching corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,3,D2,E5,3.5,Branching corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,4,D2,D2,2,Branching corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,5,D2,D5,3.5,Branching corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,6,D2,E4,3,Branching corals
5a31852e-457a-4bac-92de-dacce7b698d6,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,Brire,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,7,D1,D2,1.5,Branching corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,1,B3,B5,4,Boulder corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,2,D1,D5,3,Branching corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,3,D1,E4,2.5,Branching corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,4,D2,D3,2.5,Branching corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,5,D1,D2,1.5,Branching corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,6,D4,D5,4.5,Branching corals
268d59b8-0c20-42f5-a6b4-ebe36a316436,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,JoshMckay,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Full sunshine,0.5,0,Reef walking,7,D1,D2,1.5,Branching corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,1,B2,B5,3.5,Boulder corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,2,D1,D5,3,Branching corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,3,E2,E4,3,Branching corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,4,D2,D5,3.5,Branching corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,5,E1,E4,2.5,Branching corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,6,D1,D2,1.5,Branching corals
cd0e9ad6-a877-4386-98ab-7d9ca596aa14,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",Assisi Catholic College,cmison,2013-10-18T13:00:00Z,18/10/2013,3:30 pm,Broken cloud,0.5,0,Reef walking,7,D2,D3,2.5,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,1,B3,B4,3.5,Boulder corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,2,C4,C5,4.5,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,3,D1,D4,2.5,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,4,D2,D3,2.5,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,5,D2,D3,2.5,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,6,D4,D5,4.5,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,7,D3,D5,4,Branching corals
c5fe6c71-ac4b-479c-ad84-4db92c65809f,-23.443968,151.91272,Research Zone,"Heron Island, Permanent transect, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,3:00 pm,Full sunshine,0.5,21,Reef walking,8,D3,D5,4,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,1,D3,D3,3,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,2,C3,C3,3,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,3,E2,E4,3,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,4,D2,D4,3,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,5,D2,D4,3,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,6,E4,E4,4,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,7,D4,D4,4,Boulder corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,8,C3,C4,3.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,9,E4,E4,4,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,10,D4,D5,4.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,11,E2,E4,3,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,12,C2,C3,2.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,13,C3,C4,3.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,14,C3,C4,3.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,15,D3,D4,3.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,16,E4,E4,4,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,17,E3,E4,3.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,18,E4,E4,4,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,19,E3,E4,3.5,Branching corals
006a737b-1672-49ee-9072-ca09c126e526,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",CoralWatch,Diana Kleine,2012-07-03T14:00:00Z,3/7/2012,12:00 pm,Full sunshine,1.5,21,Snorkeling,20,D3,D4,3.5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,1,D3,D5,4,Boulder corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,2,E5,E5,5,Boulder corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,3,C3,C5,4,Boulder corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,4,D3,D4,3.5,Boulder corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,5,E4,E4,4,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,6,C3,C4,3.5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,7,C3,C4,3.5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,8,C5,C5,5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,9,C2,C5,3.5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,10,C3,C4,3.5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,11,C2,C4,3,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,12,C3,C4,3.5,Branching corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,13,C3,C3,3,Plate corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,14,C3,C3,3,Plate corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,15,E6,E6,6,Plate corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,16,C2,C4,3,Plate corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,17,C3,C3,3,Plate corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,18,C4,C4,4,Soft corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,19,C3,C3,3,Soft corals
73784665-2912-4397-b158-b40bb6ae5dae,-23.4345,151.914993,Plate Ledge,"Heron Island, Plate Ledge, Great Barrier Reef (QLD), Australia",CoralWatch,Administrator,2012-07-02T14:00:00Z,2/7/2012,2:00 pm,Full sunshine,6,21,Diving,20,C5,C5,5,Soft corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,1,C3,C5,4,Boulder corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,2,D2,D4,3,Boulder corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,3,C2,C4,3,Boulder corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,4,C4,C4,4,Boulder corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,5,C4,C5,4.5,Branching corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,6,C3,C4,3.5,Branching corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,7,C5,C5,5,Branching corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,8,C5,C5,5,Branching corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,9,D4,D5,4.5,Branching corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,10,C3,C4,3.5,Branching corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,11,C5,C5,5,Plate corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,12,C3,C5,4,Plate corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,13,C2,C3,2.5,Soft corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,14,E5,E5,5,Soft corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,15,C4,C4,4,Soft corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,16,D4,D4,4,Soft corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,17,C2,C3,2.5,Soft corals
fd0f740a-fcec-4791-b449-232518ce4c88,-23.433519,151.92926,Coral Cascade,"Heron Island, Tenaments 2, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,5,21,Diving,18,C3,C3,3,Soft corals
25188a17-c3cb-49f7-9a8a-367101eab391,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",Student,Student,2012-07-01T14:00:00Z,1/7/2012,2:00 pm,Full sunshine,6,21,Diving,1,C4,C4,4,Boulder corals
